UTC computer time, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, Temp, Pres, Yaw, Pitch, Roll2021-10-22 23:04:13.179214,-78,231,-397,-2682,-1601,-16107,2,0,0,27.0203399658,1006.99926758,177.086060514,-5.62886568282,-6.31763739068
2021-10-22 23:06:10.021617,-97,228,-384,-2679,-1577,-16108,0,1,-1,27.180557251,1006.8659668,176.974901022,-6.20191579401,-6.24096731095
2021-10-22 23:06:45.661183,-98,226,-382,-2673,-1561,-16075,0,1,-1,27.1885681152,1006.90356445,176.988191979,-6.23311921693,-6.2145383105
2021-10-22 23:07:07.694480,-100,226,-386,-2670,-1571,-16104,-1,1,0,27.1992492676,1006.83740234,177.033966247,-6.24743438459,-6.19140801481
2021-10-22 23:09:39.360621,-74,232,-395,-2688,-1611,-16071,1,1,0,27.1538543701,1006.90063477,177.04781197,-5.54927072435,-6.36754499169
2021-10-22 23:09:42.126584,-76,226,-396,-2655,-1593,-16083,-124,-34,0,27.0977783203,1006.86108398,176.058016346,-10.2994997878,-13.3011722501
2021-10-22 23:09:44.890833,-75,233,-397,-2656,-1602,-16090,3,0,6,27.1218109131,1006.91772461,176.570600482,-13.6771334485,-20.6024449169
2021-10-22 23:09:47.667995,-71,233,-390,-2706,-1631,-16079,-125,-28,-4,27.0550537109,1006.8815918,178.125671823,-15.5226401385,-28.4134838644
2021-10-22 23:09:50.443772,-81,229,-392,-2692,-1615,-16107,4,0,7,27.0977783203,1006.86938477,-179.885902921,-16.1062390257,-35.8369345787
